"gateway ID","node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","status","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"2E76B17A0F712728","","2026-01-11 14:12:28.291Z",1925241075, 867100000,0, 3,"CRC_BAD",169,"LORA",125000,"SF7"   ,"4/5",-109,-12.0,"C8B9FDFE-801D8FF6-4528776C-D84A2A33-485C6015-B1BB08A1-2595A499-98870311-C5E183F7-A723027B-93168ACD-B3B10165-D3062DB2-AA0CE6D8-DA547617-68C0FD58-A0BC7BD5-3593323C-8F052A9D-240E4883-20153EA0-F43FD1F1-8B7B581A-5698DBF8-5730DFCA-45571233-1BEE9A95-6984C1C0-7EE04AC3-D0155304-D86B451B-90E79215-AF415471-1CCEC9F6-89B1DB96-1A4FC7B7-A16523B6-D670C07E-0C0DFE5D-CD53DCC7-8BE99101-05E82A44-3A"
"2E76B17A0F712728","","2026-01-11 14:12:59.275Z",1956224827, 867300000,0, 4,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-107, -2.0,"40BC7E4A-01802FEF-08EBC19B-5D793C0B-CAD10130-6A60557D-474EDB28-5C53A440-2B358052-96A40E51-B1228773-AA5384B6-80641347-D255"
"2E76B17A0F712728","","2026-01-11 14:13:12.948Z",1969896724, 867500000,0, 5,"CRC_OK" , 54,"LORA",125000,"SF7"   ,"4/5",-106, -2.8,"40BC7E4A-018030EF-081A3CD1-11D89A00-0B16A2E1-C07B77B4-8CBBA289-8DFEC7BA-7942B32C-D7AF95F6-995669C1-7FEFADAB-C85D7A61-E1B7"
"2E76B17A0F712728","","2026-01-11 14:13:26.582Z",1983531147, 868500000,1, 2,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-105, -3.5,"40BC7E4A-018031EF-08C6D508-151BE6F2-C0E410B8-B59222D6-45110027-DCF416F1-F015599F-7D"
"2E76B17A0F712728","","2026-01-11 14:13:40.178Z",1997127267, 867100000,0, 3,"CRC_OK" , 15,"LORA",125000,"SF7"   ,"4/5",-107, -2.0,"40BC7E4A-018032EF-08F7D867-C9D663"
"2E76B17A0F712728","","2026-01-11 14:13:55.046Z",2011968788, 868500000,1, 2,"CRC_OK" , 23,"LORA",125000,"SF12"  ,"4/5",-91, +5.8,"00060000-00000000-80094B30-3220F1F7-2CB7FF5A-A8E013"
"2E76B17A0F712728","","2026-01-11 14:14:59.780Z",2076730347, 868300000,1, 1,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-106, -3.2,"40BC7E4A-018033EF-08448897-BE2AF6AB-8F13092E-5C00110A-637E8B47-3B"
"2E76B17A0F712728","","2026-01-11 14:15:13.427Z",2090376363, 868300000,1, 1,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-105, -3.5,"40BC7E4A-018034EF-08084673-29BC6201-569FAA82-A09F4115-49D760AF-30"
"2E76B17A0F712728","","2026-01-11 14:15:21.446Z",2098394628, 867900000,0, 7,"CRC_BAD", 17,"LORA",125000,"SF7"   ,"1/2",-109,-11.2,"1728D85D-20054C34-4A560017-B8E5D469-86"
"2E76B17A0F712728","","2026-01-11 14:15:21.788Z",2098739468, 867500000,0, 5,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-39, +8.0,"4085A895-0080A004-022AB886-689DF056-D9C1A632-54A5FB52-BDD7C6D7-C8"
"2E76B17A0F712728","","2026-01-11 14:15:27.071Z",2104022260, 867900000,0, 7,"CRC_OK" , 29,"LORA",125000,"SF7"   ,"4/5",-108, -2.8,"40BC7E4A-018035EF-0896E0F5-E9C870CC-982A21A4-13357DE3-13B05CCB-40"
"2E76B17A0F712728","","2026-01-11 14:15:40.700Z",2117650964, 867900000,0, 7,"CRC_OK" , 22,"LORA",125000,"SF7"   ,"4/5",-108, -2.0,"40BC7E4A-018036EF-0861F1AD-0EE14D3B-390CD30C-A71A"
"2E76B17A0F712728","","2026-01-11 14:15:45.113Z",2122037196, 867700000,0, 6,"CRC_OK" , 57,"LORA",125000,"SF12"  ,"4/5",-95, +6.2,"402756A6-01800000-08A010B7-EEC5CEB3-CDD7B313-2B0B62B7-BFB9E287-956100B5-55F3FB2D-F2E7C153-D7AC7523-289D3361-520589B0-40726E21-4C"
"2E76B17A0F712728","","2026-01-11 14:15:47.432Z",2124356092, 867300000,0, 4,"CRC_OK" , 18,"LORA",125000,"SF12"  ,"4/5",-85, +8.2,"602756A6-01860000-0351FF00-0106F204-0D83"
"2E76B17A0F712728","","2026-01-11 14:15:54.374Z",2131323347, 867300000,0, 4,"CRC_OK" , 35,"LORA",125000,"SF7"   ,"4/5",-105, -2.8,"40BC7E4A-018037EF-088E677E-03E40DF3-CD5C907A-760A9DCF-67A3110A-794A63C9-8FE7BA"
"2E76B17A0F712728","","2026-01-11 14:16:03.966Z",2140917739, 868100000,1, 0,"CRC_OK" , 22,"LORA",125000,"SF7"   ,"4/5",-46, +9.2,"80789ED8-008031B8-021E54F4-CD0343B3-D2A6CE2D-CF50"
"2E76B17A0F712728","","2026-01-11 14:16:08.033Z",2144982436, 867700000,0, 6,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-106, -2.8,"40BC7E4A-018038EF-08845CC0-E43B28ED-0A47F693-F81DAB78-9DD11039-36719479-A09BB385-C4"
"2E76B17A0F712728","","2026-01-11 14:16:21.684Z",2158635427, 868500000,1, 2,"CRC_OK" , 37,"LORA",125000,"SF7"   ,"4/5",-107, -5.8,"40BC7E4A-018039EF-0887B005-FFDC106F-F0226F80-53C47AFD-3DE2409F-470099A0-022ABF2C-FB"
